"country_name","country_code","indicator_name","year","gdp_growth"
"Bangladesh","BGD","GDP growth (annual %)",1983,3.8810464
"Bulgaria","BGR","GDP growth (annual %)",1983,3.430305913
"Bahrain","BHR","GDP growth (annual %)",1983,6.3763768
"Bahamas, The","BHS","GDP growth (annual %)",1983,3.597051868
"Belize","BLZ","GDP growth (annual %)",1983,-2.14317997
"Bermuda","BMU","GDP growth (annual %)",1983,2.008928571
"Bolivia","BOL","GDP growth (annual %)",1983,-4.04211847
"Brazil","BRA","GDP growth (annual %)",1983,-3.409793474
"Barbados","BRB","GDP growth (annual %)",1983,0.501253133
"Brunei Darussalam","BRN","GDP growth (annual %)",1983,0.501465966
"Bhutan","BTN","GDP growth (annual %)",1983,11.31071362
"Botswana","BWA","GDP growth (annual %)",1983,13.14672905
"Central African Republic","CAF","GDP growth (annual %)",1983,-8.126513593
"Canada","CAN","GDP growth (annual %)",1983,2.601339454
"Switzerland","CHE","GDP growth (annual %)",1983,0.639079465
"Chile","CHL","GDP growth (annual %)",1983,-5.017420525
"China","CHN","GDP growth (annual %)",1983,10.83521445
"Cote d'Ivoire","CIV","GDP growth (annual %)",1983,-3.900240442
"Cameroon","CMR","GDP growth (annual %)",1983,6.866830566
"Congo, Dem. Rep.","COD","GDP growth (annual %)",1983,1.411703688
"Congo, Rep.","COG","GDP growth (annual %)",1983,5.85396284
"Colombia","COL","GDP growth (annual %)",1983,1.573956038
"Comoros","COM","GDP growth (annual %)",1983,4.821401883
"Cabo Verde","CPV","GDP growth (annual %)",1983,9.520749753
"Costa Rica","CRI","GDP growth (annual %)",1983,2.862992702
"Caribbean small states","CSS","GDP growth (annual %)",1983,-2.337908504
"Cuba","CUB","GDP growth (annual %)",1983,5.411470724
"Cyprus","CYP","GDP growth (annual %)",1983,5.582181702
"Germany","DEU","GDP growth (annual %)",1983,1.57241015
"Dominica","DMA","GDP growth (annual %)",1983,2.556318037
"Denmark","DNK","GDP growth (annual %)",1983,2.59607192
"Dominican Republic","DOM","GDP growth (annual %)",1983,4.627946349
"Algeria","DZA","GDP growth (annual %)",1983,5.400003024
"East Asia & Pacific (excluding high income)","EAP","GDP growth (annual %)",1983,7.345163518
"Early-demographic dividend","EAR","GDP growth (annual %)",1983,0.136605289
"East Asia & Pacific","EAS","GDP growth (annual %)",1983,4.088105219
"Europe & Central Asia","ECS","GDP growth (annual %)",1983,1.912001196
"Ecuador","ECU","GDP growth (annual %)",1983,-0.336868771
"Egypt, Arab Rep.","EGY","GDP growth (annual %)",1983,5.09440684
"Euro area","EMU","GDP growth (annual %)",1983,1.381791689
"Spain","ESP","GDP growth (annual %)",1983,1.770115764
"Ethiopia","ETH","GDP growth (annual %)",1983,8.235005718
"European Union","EUU","GDP growth (annual %)",1983,1.829519536
"Finland","FIN","GDP growth (annual %)",1983,3.081879546
"Fiji","FJI","GDP growth (annual %)",1983,-3.960123009
"France","FRA","GDP growth (annual %)",1983,1.240864904
"Gabon","GAB","GDP growth (annual %)",1983,5.608240679
"United Kingdom","GBR","GDP growth (annual %)",1983,4.221865559
"Georgia","GEO","GDP growth (annual %)",1983,4.301886844
"Ghana","GHA","GDP growth (annual %)",1983,-4.563737506
"Gambia, The","GMB","GDP growth (annual %)",1983,10.88322777
"Guinea-Bissau","GNB","GDP growth (annual %)",1983,-3.398287429
"Equatorial Guinea","GNQ","GDP growth (annual %)",1983,5.004387196
"Greece","GRC","GDP growth (annual %)",1983,-1.078622335
"Grenada","GRD","GDP growth (annual %)",1983,3.632574876
"Greenland","GRL","GDP growth (annual %)",1983,3.457216668
"Guatemala","GTM","GDP growth (annual %)",1983,-2.572091444
"Guyana","GUY","GDP growth (annual %)",1983,-6.792386689
"High income","HIC","GDP growth (annual %)",1983,2.702963998
"Hong Kong SAR, China","HKG","GDP growth (annual %)",1983,5.976944102
"Honduras","HND","GDP growth (annual %)",1983,0.905693885
"Heavily indebted poor countries (HIPC)","HPC","GDP growth (annual %)",1983,0.65786051
"Haiti","HTI","GDP growth (annual %)",1983,0.908181461
"IBRD only","IBD","GDP growth (annual %)",1983,1.179597459
"IDA & IBRD total","IBT","GDP growth (annual %)",1983,0.951016959
"IDA total","IDA","GDP growth (annual %)",1983,-1.472117945
"IDA blend","IDB","GDP growth (annual %)",1983,-3.447990717
"Indonesia","IDN","GDP growth (annual %)",1983,4.192967368
"IDA only","IDX","GDP growth (annual %)",1983,0.876942929
"India","IND","GDP growth (annual %)",1983,7.288892901
"Ireland","IRL","GDP growth (annual %)",1983,-0.244301151
"Iran, Islamic Rep.","IRN","GDP growth (annual %)",1983,8.562524882
"Iraq","IRQ","GDP growth (annual %)",1983,-13.07331279
"Iceland","ISL","GDP growth (annual %)",1983,-2.151161707
"Israel","ISR","GDP growth (annual %)",1983,3.359101545
"Italy","ITA","GDP growth (annual %)",1983,1.169203504
"Jamaica","JAM","GDP growth (annual %)",1983,1.909078402
"Jordan","JOR","GDP growth (annual %)",1983,1.990395284
"Japan","JPN","GDP growth (annual %)",1983,3.523044985
"Kenya","KEN","GDP growth (annual %)",1983,1.309050242
"Kiribati","KIR","GDP growth (annual %)",1983,-0.8
"St. Kitts and Nevis","KNA","GDP growth (annual %)",1983,1.186287101
"Korea, Rep.","KOR","GDP growth (annual %)",1983,13.24206343
"Latin America & Caribbean (excluding high income)","LAC","GDP growth (annual %)",1983,-2.377362072
"St. Lucia","LCA","GDP growth (annual %)",1983,4.965383974
"Latin America & Caribbean","LCN","GDP growth (annual %)",1983,-2.520346725
"Least developed countries: UN classification","LDC","GDP growth (annual %)",1983,1.99833238
"Liechtenstein","LIE","GDP growth (annual %)",1983,0.538599942
"Sri Lanka","LKA","GDP growth (annual %)",1983,4.813990971
"Lower middle income","LMC","GDP growth (annual %)",1983,2.859300419
"Low & middle income","LMY","GDP growth (annual %)",1983,1.134544658
"Lesotho","LSO","GDP growth (annual %)",1983,1.986165354
"Late-demographic dividend","LTE","GDP growth (annual %)",1983,0.576132069
"Luxembourg","LUX","GDP growth (annual %)",1983,2.989077494
"Macao SAR, China","MAC","GDP growth (annual %)",1983,10.02400083
"Morocco","MAR","GDP growth (annual %)",1983,1.386569577
"Monaco","MCO","GDP growth (annual %)",1983,1.194973349
"Madagascar","MDG","GDP growth (annual %)",1983,0.902106319
"Middle East & North Africa","MEA","GDP growth (annual %)",1983,-2.615465295
"Mexico","MEX","GDP growth (annual %)",1983,-3.486421804
"Marshall Islands","MHL","GDP growth (annual %)",1983,15.50800362
"Middle income","MIC","GDP growth (annual %)",1983,1.133017751
"Mali","MLI","GDP growth (annual %)",1983,1.820873772
"Malta","MLT","GDP growth (annual %)",1983,-0.612390117
"Myanmar","MMR","GDP growth (annual %)",1983,4.39109268
"Middle East & North Africa (excluding high income)","MNA","GDP growth (annual %)",1983,4.669834697
"Mongolia","MNG","GDP growth (annual %)",1983,5.834037954
"Mozambique","MOZ","GDP growth (annual %)",1983,-15.70000204
"Mauritania","MRT","GDP growth (annual %)",1983,3.735342026
"Mauritius","MUS","GDP growth (annual %)",1983,0.383795311
"Malawi","MWI","GDP growth (annual %)",1983,3.718709051
"Malaysia","MYS","GDP growth (annual %)",1983,6.252230815
"North America","NAC","GDP growth (annual %)",1983,4.386027886
"Namibia","NAM","GDP growth (annual %)",1983,-1.823450375
"New Caledonia","NCL","GDP growth (annual %)",1983,-1.99999757
"Niger","NER","GDP growth (annual %)",1983,-4.750943229
"Nigeria","NGA","GDP growth (annual %)",1983,-10.92408504
"Nicaragua","NIC","GDP growth (annual %)",1983,4.613211627
"Netherlands","NLD","GDP growth (annual %)",1983,2.069958072
"Norway","NOR","GDP growth (annual %)",1983,3.972808814
"Nepal","NPL","GDP growth (annual %)",1983,-2.977405858
"New Zealand","NZL","GDP growth (annual %)",1983,3.490676681
"OECD members","OED","GDP growth (annual %)",1983,2.82848515
"Oman","OMN","GDP growth (annual %)",1983,16.66667073
"Pakistan","PAK","GDP growth (annual %)",1983,6.778378339
"Panama","PAN","GDP growth (annual %)",1983,-4.491364346
"Peru","PER","GDP growth (annual %)",1983,-10.4080858
"Philippines","PHL","GDP growth (annual %)",1983,1.874616468
"Papua New Guinea","PNG","GDP growth (annual %)",1983,3.223163065
"Pre-demographic dividend","PRE","GDP growth (annual %)",1983,-5.117807769
"Puerto Rico","PRI","GDP growth (annual %)",1983,-2.341974633
"Portugal","PRT","GDP growth (annual %)",1983,-0.173113145
"Paraguay","PRY","GDP growth (annual %)",1983,-3.042617885
"Pacific island small states","PSS","GDP growth (annual %)",1983,-0.649385216
"Post-demographic dividend","PST","GDP growth (annual %)",1983,3.040171827
"French Polynesia","PYF","GDP growth (annual %)",1983,5.40631995
"Rwanda","RWA","GDP growth (annual %)",1983,5.980349936
"South Asia","SAS","GDP growth (annual %)",1983,6.777675061
"Saudi Arabia","SAU","GDP growth (annual %)",1983,-16.05138621
"Sudan","SDN","GDP growth (annual %)",1983,2.062501694
"Senegal","SEN","GDP growth (annual %)",1983,-5.326392721
"Singapore","SGP","GDP growth (annual %)",1983,8.554825725
"Sierra Leone","SLE","GDP growth (annual %)",1983,-2.102801617
"El Salvador","SLV","GDP growth (annual %)",1983,1.535013739
"Somalia","SOM","GDP growth (annual %)",1983,-8.753669275
"Sub-Saharan Africa (excluding high income)","SSA","GDP growth (annual %)",1983,-2.496584306
"Sub-Saharan Africa","SSF","GDP growth (annual %)",1983,-2.496077283
"Suriname","SUR","GDP growth (annual %)",1983,-3.9
"Sweden","SWE","GDP growth (annual %)",1983,1.900638688
"Eswatini","SWZ","GDP growth (annual %)",1983,1.202354898
"Seychelles","SYC","GDP growth (annual %)",1983,-1.709245539
"Syrian Arab Republic","SYR","GDP growth (annual %)",1983,1.429173949
"Chad","TCD","GDP growth (annual %)",1983,15.67871778
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP growth (annual %)",1983,7.345163518
"Togo","TGO","GDP growth (annual %)",1983,-5.414007787
"Thailand","THA","GDP growth (annual %)",1983,5.584202469
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP growth (annual %)",1983,-2.671940401
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP growth (annual %)",1983,4.669834697
"Tonga","TON","GDP growth (annual %)",1983,1.982402713
"South Asia (IDA & IBRD)","TSA","GDP growth (annual %)",1983,6.777675061
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP growth (annual %)",1983,-2.496077283
"Trinidad and Tobago","TTO","GDP growth (annual %)",1983,-10.30032848
"Tunisia","TUN","GDP growth (annual %)",1983,4.681917384
"Turkey","TUR","GDP growth (annual %)",1983,4.971080777
"Uganda","UGA","GDP growth (annual %)",1983,5.744557709
"Upper middle income","UMC","GDP growth (annual %)",1983,0.621603123
"Uruguay","URY","GDP growth (annual %)",1983,-10.27439919
"United States","USA","GDP growth (annual %)",1983,4.583927316
"St. Vincent and the Grenadines","VCT","GDP growth (annual %)",1983,2.167878054
"Venezuela, RB","VEN","GDP growth (annual %)",1983,-3.764817123
"Vanuatu","VUT","GDP growth (annual %)",1983,13.83309493
"World","WLD","GDP growth (annual %)",1983,2.412084489
"Samoa","WSM","GDP growth (annual %)",1983,0.431035976
"South Africa","ZAF","GDP growth (annual %)",1983,-1.846544477
"Zambia","ZMB","GDP growth (annual %)",1983,-1.966689298
"Zimbabwe","ZWE","GDP growth (annual %)",1983,1.585305459
"Angola","AGO","GDP growth (annual %)",1984,6.000002164
"Albania","ALB","GDP growth (annual %)",1984,-1.251596645
"Andorra","AND","GDP growth (annual %)",1984,1.784686694
"Arab World","ARB","GDP growth (annual %)",1984,1.370964688
"United Arab Emirates","ARE","GDP growth (annual %)",1984,4.01695128
"Argentina","ARG","GDP growth (annual %)",1984,1.570738702
"Antigua and Barbuda","ATG","GDP growth (annual %)",1984,10.16499559
"Australia","AUS","GDP growth (annual %)",1984,4.581269491
"Austria","AUT","GDP growth (annual %)",1984,0.051275257
"Burundi","BDI","GDP growth (annual %)",1984,0.155544005
"Belgium","BEL","GDP growth (annual %)",1984,2.466382618
"Benin","BEN","GDP growth (annual %)",1984,7.929839564
"Burkina Faso","BFA","GDP growth (annual %)",1984,-1.778696687
"Bangladesh","BGD","GDP growth (annual %)",1984,4.803310015
"Bulgaria","BGR","GDP growth (annual %)",1984,3.396443623
"Bahrain","BHR","GDP growth (annual %)",1984,5.003646045
"Bahamas, The","BHS","GDP growth (annual %)",1984,14.17114862
"Belize","BLZ","GDP growth (annual %)",1984,1.972065025
"Bermuda","BMU","GDP growth (annual %)",1984,0.481400438
"Bolivia","BOL","GDP growth (annual %)",1984,-0.200675995
"Brazil","BRA","GDP growth (annual %)",1984,5.26914315
"Barbados","BRB","GDP growth (annual %)",1984,3.600374065
"Brunei Darussalam","BRN","GDP growth (annual %)",1984,0.599876542
"Bhutan","BTN","GDP growth (annual %)",1984,4.482105129
"Botswana","BWA","GDP growth (annual %)",1984,8.54538364
"Central African Republic","CAF","GDP growth (annual %)",1984,9.481726653
"Canada","CAN","GDP growth (annual %)",1984,5.908457042
"Switzerland","CHE","GDP growth (annual %)",1984,3.008456409
"Chile","CHL","GDP growth (annual %)",1984,4.103683242
"China","CHN","GDP growth (annual %)",1984,15.13917176
"Cote d'Ivoire","CIV","GDP growth (annual %)",1984,-2.701261434
"Cameroon","CMR","GDP growth (annual %)",1984,7.474572543
"Congo, Dem. Rep.","COD","GDP growth (annual %)",1984,5.541074022
"Congo, Rep.","COG","GDP growth (annual %)",1984,6.976131056
"Colombia","COL","GDP growth (annual %)",1984,3.350683739
"Comoros","COM","GDP growth (annual %)",1984,4.110299989
"Cabo Verde","CPV","GDP growth (annual %)",1984,3.783270681
"Costa Rica","CRI","GDP growth (annual %)",1984,8.024107907
"Caribbean small states","CSS","GDP growth (annual %)",1984,0.966046963
"Cuba","CUB","GDP growth (annual %)",1984,7.929716515
"Cyprus","CYP","GDP growth (annual %)",1984,8.757894384
"Germany","DEU","GDP growth (annual %)",1984,2.822947833
"Dominica","DMA","GDP growth (annual %)",1984,4.19664683
"Denmark","DNK","GDP growth (annual %)",1984,4.166137967
"Dominican Republic","DOM","GDP growth (annual %)",1984,1.252895975
"Algeria","DZA","GDP growth (annual %)",1984,5.59999653
"East Asia & Pacific (excluding high income)","EAP","GDP growth (annual %)",1984,9.432305482
"Early-demographic dividend","EAR","GDP growth (annual %)",1984,2.044292233
"East Asia & Pacific","EAS","GDP growth (annual %)",1984,5.757923006
"Europe & Central Asia","ECS","GDP growth (annual %)",1984,2.66364264
"Ecuador","ECU","GDP growth (annual %)",1984,2.625273268
"Egypt, Arab Rep.","EGY","GDP growth (annual %)",1984,9.745762712
"Euro area","EMU","GDP growth (annual %)",1984,2.368121721
"Spain","ESP","GDP growth (annual %)",1984,1.784687521
"Ethiopia","ETH","GDP growth (annual %)",1984,-2.848021453
"European Union","EUU","GDP growth (annual %)",1984,2.453824695
"Finland","FIN","GDP growth (annual %)",1984,3.203794713
"Fiji","FJI","GDP growth (annual %)",1984,8.393024471
"France","FRA","GDP growth (annual %)",1984,1.513721571
"Gabon","GAB","GDP growth (annual %)",1984,7.508902308
"United Kingdom","GBR","GDP growth (annual %)",1984,2.27631614
"Georgia","GEO","GDP growth (annual %)",1984,5.426922971
"Ghana","GHA","GDP growth (annual %)",1984,8.647569458
"Gambia, The","GMB","GDP growth (annual %)",1984,3.535257305
"Guinea-Bissau","GNB","GDP growth (annual %)",1984,9.109222986
"Equatorial Guinea","GNQ","GDP growth (annual %)",1984,1.011381671
"Greece","GRC","GDP growth (annual %)",1984,2.010580385
"Grenada","GRD","GDP growth (annual %)",1984,3.56846524
"Greenland","GRL","GDP growth (annual %)",1984,-5.179615486
"Guatemala","GTM","GDP growth (annual %)",1984,0.496697749
"Guyana","GUY","GDP growth (annual %)",1984,-5.028737864
"High income","HIC","GDP growth (annual %)",1984,4.544803128
"Hong Kong SAR, China","HKG","GDP growth (annual %)",1984,9.973720822
"Honduras","HND","GDP growth (annual %)",1984,6.32729576
"Heavily indebted poor countries (HIPC)","HPC","GDP growth (annual %)",1984,1.322537845
"Haiti","HTI","GDP growth (annual %)",1984,0.300917035
"IBRD only","IBD","GDP growth (annual %)",1984,4.500263476
"IDA & IBRD total","IBT","GDP growth (annual %)",1984,4.258784917
"IDA total","IDA","GDP growth (annual %)",1984,1.63002581
"IDA blend","IDB","GDP growth (annual %)",1984,1.578498507
"Indonesia","IDN","GDP growth (annual %)",1984,6.975527809
"IDA only","IDX","GDP growth (annual %)",1984,1.688658808
"India","IND","GDP growth (annual %)",1984,3.820737856
"Ireland","IRL","GDP growth (annual %)",1984,4.354372472
"Iran, Islamic Rep.","IRN","GDP growth (annual %)",1984,-8.78519283
"Iraq","IRQ","GDP growth (annual %)",1984,-1.485242075
"Iceland","ISL","GDP growth (annual %)",1984,4.129118236
"Israel","ISR","GDP growth (annual %)",1984,0.93321373
"Italy","ITA","GDP growth (annual %)",1984,3.225852377
"Jamaica","JAM","GDP growth (annual %)",1984,-1.5423458
"Jordan","JOR","GDP growth (annual %)",1984,8.640643951
"Japan","JPN","GDP growth (annual %)",1984,4.501994816
"Kenya","KEN","GDP growth (annual %)",1984,1.755216977
"Kiribati","KIR","GDP growth (annual %)",1984,4.838709677
"St. Kitts and Nevis","KNA","GDP growth (annual %)",1984,8.866515173
"Korea, Rep.","KOR","GDP growth (annual %)",1984,10.44291111
"Latin America & Caribbean (excluding high income)","LAC","GDP growth (annual %)",1984,3.814856797
"St. Lucia","LCA","GDP growth (annual %)",1984,7.265573636
"Latin America & Caribbean","LCN","GDP growth (annual %)",1984,3.812438532
"Least developed countries: UN classification","LDC","GDP growth (annual %)",1984,2.393543447
"Liechtenstein","LIE","GDP growth (annual %)",1984,4.28570942
"Sri Lanka","LKA","GDP growth (annual %)",1984,5.099146561
"Lower middle income","LMC","GDP growth (annual %)",1984,3.276616387
"Low & middle income","LMY","GDP growth (annual %)",1984,4.330705665
"Lesotho","LSO","GDP growth (annual %)",1984,5.534897826
"Late-demographic dividend","LTE","GDP growth (annual %)",1984,7.19114502
"Luxembourg","LUX","GDP growth (annual %)",1984,6.186938844
"Macao SAR, China","MAC","GDP growth (annual %)",1984,8.460108502
"Morocco","MAR","GDP growth (annual %)",1984,6.418386321
"Monaco","MCO","GDP growth (annual %)",1984,1.484515634
"Madagascar","MDG","GDP growth (annual %)",1984,1.704678841
"Middle East & North Africa","MEA","GDP growth (annual %)",1984,-1.179863536
"Mexico","MEX","GDP growth (annual %)",1984,3.410814135
"Marshall Islands","MHL","GDP growth (annual %)",1984,3.866025881
"Middle income","MIC","GDP growth (annual %)",1984,4.372249836
"Mali","MLI","GDP growth (annual %)",1984,-0.287011156
